Supplier,SKU,Product,Department,Type,Supplier price (net),Our price (net x 3.15),Margin $,From price?,Photo URL
Matrix,D1860,Lou Dining table,Dining,Dining Tables,649.00,2044.00,1395.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1777994384_032fa0b100e261c5710b.jpg
Matrix,D1790,Madrid,Dining,Dining Sets,2199.00,6927.00,4728.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/c16fd0fffa0f50c6.webp
Matrix,D1790,Madrid Chair Graphite   2pcs/ctn,Dining,Dining Chairs,199.00,627.00,428.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/56fc458fa5d8d22a.webp
Matrix,D1790,Madrid Dining table,Dining,Dining Tables,999.00,3147.00,2148.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1778688271_26d2b1ee16ed88d47772.jpg
Matrix,D1820,Mae,Dining,Dining Sets,1199.00,3777.00,2578.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/6bb256f4ee4c9536.webp
Matrix,D1820,Mae Chair Brown   2pcs/ctn,Dining,Dining Chairs,115.00,362.00,247.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1743781635_1dd231ebb1ef506b3e92.jpg
Matrix,D1820,Mae Dining table  Brown,Dining,Dining Tables,509.00,1603.00,1094.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1743781679_08e348f445429606292e.jpg
Matrix,D1930,Max Chair Grey,Dining,Dining Chairs,160.00,504.00,344.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/a6010809b8012903.webp
Matrix,D1930,Max Dining table Marble,Dining,Dining Tables,399.00,1257.00,858.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/faa0bf98c547cedb.webp
Matrix,D1460,Maya Dining table,Dining,Dining Tables,699.00,2202.00,1503.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/9ad0a00cfff28bfe.webp
Matrix,D1660,Maya Dining table,Dining,Dining Tables,749.00,2359.00,1610.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/3670c556ff48f188.webp
Matrix,D760,Milan,Dining,Dining Sets,1399.00,4407.00,3008.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/49a629f429669f49.webp
Matrix,D760,Milan Dining table White Chrome,Dining,Dining Tables,499.00,1572.00,1073.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/3823852713109c9b.webp
Matrix,D760,Milan Side chair White Chrome   2pcs/ctn,Dining,Dining Chairs,149.00,469.00,320.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/a8d4768f86485548.webp
Matrix,D1470,Molly,Dining,Dining Sets,1249.00,3934.00,2685.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/d75a8c5ef3a27476.webp
Matrix,D1470,Molly Arm chair Brown   2pcs/ctn,Dining,Dining Chairs,105.00,331.00,226.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1743783422_64202838844db186e635.jpg
Matrix,D1470,Molly Dining set Brown,Dining,Dining Tables,599.00,1887.00,1288.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/6bd06a69886f1112.webp
Matrix,D1470,Molly dining table,Dining,Dining Tables,599.00,1887.00,1288.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/646bdcaa0efaef24.webp
Matrix,D1490T,Norah,Dining,Dining Sets,1299.00,4092.00,2793.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/c6d23feaf459eefb.webp
Matrix,D1910,Parker Chair Grey,Dining,Dining Chairs,160.00,504.00,344.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/9150cf46e9e9039c.webp
Matrix,D1910,Parker Dining table Milky white,Dining,Dining Tables,749.00,2359.00,1610.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/f0b04390900303f5.webp
Matrix,D660,Pauline Swivel side chair Grey Brown   2pcs/ctn,Dining,Dining Chairs,88.00,277.00,189.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1743791550_948fab994d7e1f48fe74.jpg
Matrix,D1560,Remi Dining table Marble Chrome,Dining,Dining Tables,749.00,2359.00,1610.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/4ce45fe9a29df34b.webp
Matrix,D1920,Rene Chair Grey gold,Dining,Dining Chairs,160.00,504.00,344.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/17b9fe6666b8e55c.webp
Matrix,D1920,Rene Dining table Marble,Dining,Dining Tables,399.00,1257.00,858.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/e39548aeb3ffa867.webp
Matrix,L6125,Aida,Living Room,Living Sets,1699.00,5352.00,3653.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/92b29f0196425179.webp
Matrix,L6125,Aida Chair Taupe,Living Room,Chairs,389.00,1225.00,836.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1766438712_a8c44357617afd434e7b.jpg
Matrix,L6125,Aida Love seat Taupe,Living Room,Loveseats,599.00,1887.00,1288.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1766438730_0216ff0d295412995ff6.jpg
Matrix,L6125,Aida Sofa Taupe,Living Room,Sofas,719.00,2265.00,1546.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1766438752_5b03d4b4337165dcca85.jpg
Matrix,L2865,Amiyah,Living Room,Sectionals,3099.00,9762.00,6663.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/23ca6a3d59d69ab3.webp
Matrix,L1865,Amiyah Chair Beige,Living Room,Chairs,709.00,2233.00,1524.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744322765_68ffae3eb0fe39d68ed5.jpg
Matrix,L1865,Amiyah Chair Grey,Living Room,Chairs,709.00,2233.00,1524.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744322583_74ad1d0647d039fc72dc.jpg
Matrix,L1865,Amiyah Loveseat Beige,Living Room,Loveseats,1089.00,3430.00,2341.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744322777_b2b6aafbd48971df00dd.jpg
Matrix,L1865,Amiyah Loveseat Grey,Living Room,Loveseats,1089.00,3430.00,2341.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744322593_d70aebe8a3323198adb4.jpg
Matrix,1530,Ayla Coffee table,Living Room,Coffee Tables,749.00,2359.00,1610.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/fe257cfd201cf15f.webp
Matrix,L2625,Blaire,Living Room,Living Sets,1449.00,4564.00,3115.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/c434bc4dffe1db34.webp
Matrix,L2625,Blaire Chair Beige,Living Room,Chairs,339.00,1068.00,729.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1778860742_506767632c328d80ea38.jpg
Matrix,L2625,Blaire Love seat Beige,Living Room,Loveseats,509.00,1603.00,1094.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1778864529_2902480ce0ee73c05d15.jpg
Matrix,L2625,Blaire Sofa Beige,Living Room,Sofas,609.00,1918.00,1309.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1778864463_4d47ca74b748f6da9cc8.jpg
Matrix,L6025,Blaise,Living Room,Living Sets,2049.00,6454.00,4405.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/a4c7c1b3c6649b52.webp
Matrix,L6025,Blaise Chair Cream,Living Room,Chairs,479.00,1509.00,1030.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1778857069_3b68d3b0c501a53240b1.jpg
Matrix,L6025,Blaise Love seat Cream,Living Room,Loveseats,719.00,2265.00,1546.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1778857155_1234a39534735f72c28f.jpg
Matrix,L6025,Blaise Sofa Cream,Living Room,Sofas,859.00,2706.00,1847.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1778857563_85b0f30b97a58bb1362e.jpg
Matrix,L8225,Bona,Living Room,Living Sets,1999.00,6297.00,4298.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744153301_f2c02a1c48d7991942bb.jpg
Matrix,L8225,Bona Chair Beige,Living Room,Chairs,459.00,1446.00,987.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744152159_e19b66d7ff743ae65228.jpg
Matrix,L8225,Bona Love seat Beige,Living Room,Loveseats,699.00,2202.00,1503.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744152512_7cbf0d6eb4531252426d.jpg
Matrix,L8225,Bona Sofa Beige,Living Room,Sofas,839.00,2643.00,1804.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744152679_ef6c34edb68e424b4ebf.jpg
Matrix,L2975,Boomer Chair Chocolate,Living Room,Chairs,489.00,1540.00,1051.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776196000_33d1ef416ed06f22b8ad.jpg
Matrix,L2975,Boomer Chair Stone,Living Room,Chairs,489.00,1540.00,1051.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776196457_feeaffba62c221986899.jpg
Matrix,L2975,Boomer Love seat Chocolate,Living Room,Loveseats,739.00,2328.00,1589.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776196227_cce4faa290d9cfd2f69f.jpg
Matrix,L2975,Boomer Love seat Stone,Living Room,Loveseats,739.00,2328.00,1589.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776196521_cf8d72c61a28468c142d.jpg
Matrix,L2975,Boomer Sofa Chocolate,Living Room,Sofas,889.00,2800.00,1911.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776196276_22efe8a08dd4f7ce5528.jpg
Matrix,L2975,Boomer Sofa Stone,Living Room,Sofas,889.00,2800.00,1911.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776196585_61fe078b27084cb332c4.jpg
Matrix,2975,Boomer — 3-Pc Set,Living Room,Sofas,2099.00,6612.00,4513.00,No,https://matrixfurnituregroup.ca/uploads/thumbs/1776196276_22efe8a08dd4f7ce5528.jpg
Matrix,L8525,Caroline,Living Room,Living Sets,2699.00,8502.00,5803.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744746426_267c17c80c8bc0415217.jpg
Matrix,L8525,Caroline Chair Light grey,Living Room,Chairs,619.00,1950.00,1331.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744746781_73e7b77bad0cab47e166.jpg
Matrix,L8525,Caroline Love seat Light grey,Living Room,Loveseats,949.00,2989.00,2040.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744746924_63aeeba2ce47ae528ff1.jpg
Matrix,L8525,Caroline Sofa Light grey,Living Room,Sofas,1139.00,3588.00,2449.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744746952_cc00f066f064da6a8bfe.jpg
Matrix,L8625,Chateau,Living Room,Living Sets,2399.00,7557.00,5158.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/d058f8af4c8378bb.webp
Matrix,L8625,Chateau Chair Beige,Living Room,Chairs,559.00,1761.00,1202.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/15f15a82e94f8219.webp
Matrix,L8625,Chateau Love seat Beige,Living Room,Loveseats,839.00,2643.00,1804.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/d8685d70c5036fd6.webp
Matrix,L8625,Chateau Sofa Beige,Living Room,Sofas,1009.00,3178.00,2169.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/9c33c81954c901cd.webp
Matrix,L3665,Comfort Chair Cream,Living Room,Chairs,329.00,1036.00,707.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776197252_1b133aeb33adc89662ea.jpg
Matrix,L3665,Comfort Chair Grey,Living Room,Chairs,329.00,1036.00,707.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776197493_22435d3783ab79f87d68.jpg
Matrix,L3665,Comfort Love seat Cream,Living Room,Loveseats,499.00,1572.00,1073.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744141181_27d8d6c583653f186205.jpg
Matrix,L3665,Comfort Love seat Grey,Living Room,Loveseats,499.00,1572.00,1073.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776197610_c50a03f9450e1e5504b4.jpg
Matrix,L3665,Comfort Sofa Cream,Living Room,Sofas,599.00,1887.00,1288.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744141319_39f8dc5d0edc7da67849.jpg
Matrix,L3665,Comfort Sofa Grey,Living Room,Sofas,599.00,1887.00,1288.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776197656_4dd3c9af0d00ff00d855.jpg
Matrix,3665,Comfort — 3-Pc Set,Living Room,Sofas,1429.00,4501.00,3072.00,No,https://matrixfurnituregroup.ca/uploads/thumbs/1744141319_39f8dc5d0edc7da67849.jpg
Matrix,L8125,Contessa,Living Room,Living Sets,1999.00,6297.00,4298.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744221850_db251eb0c63191212750.jpg
Matrix,L8125,Contessa Chair Beige,Living Room,Chairs,459.00,1446.00,987.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744213174_b496ca3b19c6352227bf.jpg
Matrix,L8125,Contessa Chair Grey,Living Room,Chairs,459.00,1446.00,987.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744214705_76ecf4c1b8ab3f04c83f.jpg
Matrix,L8125,Contessa Love seat Beige,Living Room,Loveseats,699.00,2202.00,1503.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744213576_904f4c60c6ca83538e5e.jpg
Matrix,L8125,Contessa Love seat Grey,Living Room,Loveseats,699.00,2202.00,1503.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744215189_4be6abeba0699ae90d2e.jpg
Matrix,L8125,Contessa Sofa Beige,Living Room,Sofas,839.00,2643.00,1804.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776179163_9d7f67b41ec6b5bc5417.jpg
Matrix,L8125,Contessa Sofa Grey,Living Room,Sofas,839.00,2643.00,1804.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744215470_5fb2ca0fba45be48e032.jpg
Matrix,L2875,Cooper Chair Grey,Living Room,Chairs,479.00,1509.00,1030.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776195007_b2a624c519f4510ca593.jpg
Matrix,L2875,Cooper Chair Ice,Living Room,Chairs,479.00,1509.00,1030.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776195217_9592b3c4916cb39d78b3.jpg
Matrix,L2875,Cooper Love seat Grey,Living Room,Loveseats,729.00,2296.00,1567.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776195064_72f010f634f0a27eb2a5.jpg
Matrix,L2875,Cooper Love seat Ice,Living Room,Loveseats,729.00,2296.00,1567.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776195267_d0f94befd8b524033c77.jpg
Matrix,L2875,Cooper Sofa Grey,Living Room,Sofas,879.00,2769.00,1890.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776195343_1f4c46673d3501208e30.jpg
Matrix,L2875,Cooper Sofa Ice,Living Room,Sofas,879.00,2769.00,1890.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1776195400_35c9fcbe9bcc0d5ce78e.jpg
Matrix,2875,Cooper — 3-Pc Set,Living Room,Sofas,2099.00,6612.00,4513.00,No,https://matrixfurnituregroup.ca/uploads/thumbs/1776195343_1f4c46673d3501208e30.jpg
Matrix,L5725,Diana,Living Room,Living Sets,1499.00,4722.00,3223.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744326310_55f38dbaacc5da2d6a4a.webp
Matrix,L5725,Diana Chair Grey,Living Room,Chairs,349.00,1099.00,750.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744326508_6095f1cf6a346dc7ae54.webp
Matrix,L5725,Diana Chair Silver,Living Room,Chairs,349.00,1099.00,750.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744326546_4c617f2d42506b13bee6.webp
Matrix,L5725,Diana Loveseat Grey,Living Room,Loveseats,529.00,1666.00,1137.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744326704_1647522d5fb53190df13.webp
Matrix,L5725,Diana Loveseat Silver,Living Room,Loveseats,529.00,1666.00,1137.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744326720_e6b05c7997bbffd2287a.webp
Matrix,L5725,Diana Sofa Silver,Living Room,Sofas,629.00,1981.00,1352.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744326875_39caa7bcda3e996b0614.webp
Matrix,L2475,Duke Chair Brown,Living Room,Chairs,389.00,1225.00,836.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744135732_9c4bc7adf68c7e1ef9b3.jpg
Matrix,L2475,Duke Chair Dark grey,Living Room,Chairs,389.00,1225.00,836.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744136911_8bf4b16255f8ce92b53d.jpg
Matrix,L2475,Duke Love seat Brown,Living Room,Loveseats,599.00,1887.00,1288.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744136160_4fa92fa11a0933aded19.jpg
Matrix,L2475,Duke Love seat Dark grey,Living Room,Loveseats,599.00,1887.00,1288.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744137702_8f3aaa64133fb062fd67.jpg
Matrix,L2475,Duke Sofa Brown,Living Room,Sofas,719.00,2265.00,1546.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744136488_8102aa72dedbe43fe8ae.jpg
Matrix,L2475,Duke Sofa Dark grey,Living Room,Sofas,719.00,2265.00,1546.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744137948_cd69b523b984eb52056a.jpg
Matrix,2475,Duke — 3-Pc Set,Living Room,Sofas,1699.00,5352.00,3653.00,No,https://matrixfurnituregroup.ca/uploads/thumbs/1744136488_8102aa72dedbe43fe8ae.jpg
Matrix,L3075,Fortuner Chair Black,Living Room,Chairs,609.00,1918.00,1309.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/b69a74e3eedd473d.webp
Matrix,L3075,Fortuner Chair Gray,Living Room,Chairs,609.00,1918.00,1309.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/3abdfb53a20c4442.webp
Matrix,L3075,Fortuner Chair Ice,Living Room,Chairs,609.00,1918.00,1309.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/bda2a09342016d9e.webp
Matrix,L3075,Fortuner Loveseat Black,Living Room,Loveseats,929.00,2926.00,1997.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/e81fd20934a1a01e.webp
Matrix,L3075,Fortuner Loveseat Gray,Living Room,Loveseats,929.00,2926.00,1997.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/7b4c206bed4b7fc1.webp
Matrix,L3075,Fortuner Loveseat Ice,Living Room,Loveseats,929.00,2926.00,1997.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/be32e5e73bbcc1fe.webp
Matrix,L3075,Fortuner Sofa Black,Living Room,Sofas,1119.00,3525.00,2406.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/026428b258f13315.webp
Matrix,L3075,Fortuner Sofa Gray,Living Room,Sofas,1119.00,3525.00,2406.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/8502401e4304b73d.webp
Matrix,L3075,Fortuner Sofa Ice,Living Room,Sofas,1119.00,3525.00,2406.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/98b983bfe8799938.webp
Matrix,3075,Fortuner — 3-Pc Set,Living Room,Sofas,2649.00,8344.00,5695.00,No,https://demo-oasis-six.vercel.app/assets/cutouts/026428b258f13315.webp
Matrix,L5925,Freemont,Living Room,Living Sets,2199.00,6927.00,4728.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1769099072_c35851b1e4d314e2bed8.jpg
Matrix,L5925,Freemont Chair Taupe,Living Room,Chairs,509.00,1603.00,1094.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1766175251_65b2c5ea1eafc31daf24.jpg
Matrix,L5925,Freemont Love seat Taupe,Living Room,Loveseats,769.00,2422.00,1653.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1766175315_af1262795b962dcaf053.jpg
Matrix,L5925,Freemont Sofa Taupe,Living Room,Sofas,929.00,2926.00,1997.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1778611070_87d274aabaad35093f18.png
Matrix,4165,Hennessey — 3-Pc Set,Living Room,Sofas,2699.00,8502.00,5803.00,No,https://demo-oasis-six.vercel.app/assets/cutouts/6940eae3ecaf96bb.webp
Matrix,L4165,Hennessy Chair w/pr recliner Bone,Living Room,Chairs,619.00,1950.00,1331.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/0a731468e5f96aa2.webp
Matrix,L4165,Hennessy Chair w/pr recliner Cognac,Living Room,Chairs,619.00,1950.00,1331.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/12a8f9a63523d284.webp
Matrix,L4165,Hennessy Loveseat w/pr recliner Bone,Living Room,Loveseats,949.00,2989.00,2040.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/c5e01edf8e205372.webp
Matrix,L4165,Hennessy Loveseat w/pr recliner Cognac,Living Room,Loveseats,949.00,2989.00,2040.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/329fc436ba42376d.webp
Matrix,L4165,Hennessy Sofa w/pr recliner Bone,Living Room,Sofas,1139.00,3588.00,2449.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/6940eae3ecaf96bb.webp
Matrix,L4165,Hennessy Sofa w/pr recliner Cognac,Living Room,Sofas,1139.00,3588.00,2449.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/6cc4d98a3608e634.webp
Matrix,L1525,Impreza,Living Room,Living Sets,1899.00,5982.00,4083.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744300695_0d08ef54b8150916f7e3.jpg
Matrix,L1525,Impreza Chair Beige,Living Room,Chairs,439.00,1383.00,944.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744300828_3bed77f180dc6f21c449.jpg
Matrix,L1525,Impreza Chair Grey,Living Room,Chairs,439.00,1383.00,944.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744300611_aa0e865d20ec91ef0054.jpg
Matrix,L1525,Impreza Loveseat Beige,Living Room,Loveseats,669.00,2107.00,1438.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744300855_1561e0981c99b663856f.jpg
Matrix,L1525,Impreza Loveseat Grey,Living Room,Loveseats,669.00,2107.00,1438.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744300625_456d38217b61deb824ae.jpg
Matrix,L1525,Impreza Sofa Beige,Living Room,Sofas,799.00,2517.00,1718.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744300870_55a8b5eea906685c3547.jpg
Matrix,L1525,Impreza Sofa Grey,Living Room,Sofas,799.00,2517.00,1718.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744300641_bffd3d387454d6f3f0f6.jpg
Matrix,L2775,Inox Chair  Black,Living Room,Chairs,549.00,1729.00,1180.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1761244167_e260e4564489c2aa3a05.png
Matrix,L2775,Inox Chair Blue,Living Room,Chairs,549.00,1729.00,1180.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744323085_a0383d78898045b80f52.jpg
Matrix,L2775,Inox Chair Chocolate,Living Room,Chairs,549.00,1729.00,1180.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1761243488_4cb86d1187a14344d1e2.png
Matrix,L2775,Inox Chair Grey,Living Room,Chairs,549.00,1729.00,1180.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744322972_679df68a60a062ea48c8.jpg
Matrix,L2775,Inox Loveseat Black,Living Room,Loveseats,839.00,2643.00,1804.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1761250127_504682b9bbd85a7acf7a.png
Matrix,L2775,Inox Loveseat Blue,Living Room,Loveseats,839.00,2643.00,1804.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744323060_84165fb5460c5801188b.jpg
Matrix,L2775,Inox Loveseat Chocolate,Living Room,Loveseats,839.00,2643.00,1804.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1761250222_cbed849bac211932404e.png
Matrix,L2775,Inox Loveseat Grey,Living Room,Loveseats,839.00,2643.00,1804.00,Yes,https://matrixfurnituregroup.ca/uploads/thumbs/1744146566_b32ce35e34a78de761ac.jpg
Matrix,L1425,Isabella,Living Room,Living Sets,2699.00,8502.00,5803.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/ac92a82f9cd32531.webp
Matrix,L1425,Isabella Chair Silver Gold,Living Room,Chairs,619.00,1950.00,1331.00,Yes,https://demo-oasis-six.vercel.app/assets/cutouts/a2a398be1966c6cb.webp
